GHSA ID,CVE ID,Severity,Package,Ecosystem,Summary,KEV
GHSA-629c-j867-3v45,,CRITICAL,bitcoisnj-lib,npm,Malicious Package in bitcoisnj-lib,
GHSA-p7w2-mc6m-mfx2,,CRITICAL,scroool,npm,Malicious Package in scroool,
GHSA-5mrr-rgp6-x4gr,,CRITICAL,marsdb,npm,Command Injection in marsdb,
GHSA-49mg-94fc-2fx6,,CRITICAL,npm-git-publish,npm,Command Injection in npm-git-publish,
GHSA-52c9-458g-whrf,,CRITICAL,js-3ha3,npm,Malicious Package in js-3ha3,
GHSA-7j93-5m2h-rvjx,,CRITICAL,bconi,npm,Malicious Package in bconi,
GHSA-j5qg-46p9-w2rp,,CRITICAL,jekyll-for-github-projects,npm,Malicious Package in jekyll-for-github-projects,
GHSA-6m6m-j2hm-pxrg,,CRITICAL,cicada-render,npm,Malicious Package in cicada-render,
GHSA-6c37-2rw5-9j7x,,CRITICAL,requesst,npm,Malicious Package in requesst,
GHSA-mp55-2274-4pj8,,CRITICAL,buffer-xgr,npm,Malicious Package in buffer-xgr,
GHSA-x48m-gp6r-gp4v,,CRITICAL,rate-map,npm,Malicious Package in rate-map,
GHSA-v99v-xgjx-7m7g,,CRITICAL,asnyc,npm,Malicious Package in asnyc,
GHSA-6mrq-7r7m-hh4p,,CRITICAL,hs-sha3,npm,Malicious Package in hs-sha3,
GHSA-6xm4-p6r2-mwrc,,CRITICAL,cuffer-xor,npm,Malicious Package in cuffer-xor,
GHSA-7frr-c83r-fm22,,CRITICAL,buffez-xor,npm,Malicious Package in buffez-xor,
GHSA-mjjq-c88q-qhr6,,CRITICAL,dompurify,npm,Cross-Site Scripting in dompurify,
GHSA-3gpc-w23c-w59w,,CRITICAL,pitboss-ng,npm,Sandbox Breakout / Arbitrary Code Execution in pitboss-ng,
GHSA-4x6x-782q-jfc4,,CRITICAL,node-wifi,npm,Command Injection in node-wifi,
GHSA-mmqv-m45h-q2hp,,CRITICAL,localeval,npm,Sandbox Breakout / Arbitrary Code Execution in localeval,
GHSA-j899-348x-h3rq,,CRITICAL,serializes,npm,Malicious Package in serializes,
GHSA-7f59-x49p-v8mq,CVE-2016-1000226,CRITICAL,swagger-ui,npm,Cross-Site Scripting in swagger-ui,
GHSA-rrvm-gqq8-q2wx,,CRITICAL,require-port,npm,Malicious Package in require-port,
GHSA-322m-p39j-r5m2,CVE-2017-16128,CRITICAL,npm-script-demo,npm,npm-script-demo is malware,
GHSA-4hm7-73ch-vm59,,CRITICAL,buffer-8or,npm,Malicious Package in buffer-8or,
GHSA-4627-w373-375v,,CRITICAL,grunt-radical,npm,Malicious Package in grunt-radical,
GHSA-8gc6-65mm-xr6r,,CRITICAL,bp66,npm,Malicious Package in bp66,
GHSA-7696-qr5q-pg37,,CRITICAL,zs-sha3,npm,Malicious Package in zs-sha3,
GHSA-w9hw-v97w-g5f5,,CRITICAL,bitconi-ops,npm,Malicious Package in bitconi-ops,
GHSA-m852-866j-69j8,,CRITICAL,eslint-config-airbnb-standard,npm,Malicious Package in eslint-config-airbnb-standard,
GHSA-pjxp-f379-6284,,CRITICAL,@fangrong/xoc,npm,Malicious Package in @fangrong/xoc,
GHSA-mgff-xpg3-3gwc,,CRITICAL,bsae-x,npm,Malicious Package in bsae-x,
GHSA-pmgv-94f5-6w7w,,CRITICAL,eact,npm,Malicious Package in eact,
GHSA-w7wg-24g3-2c78,,CRITICAL,requset,npm,Malicious Package in requset,
GHSA-3cpj-mj3q-82wr,,CRITICAL,bs58chek,npm,Malicious Package in bs58chek,
GHSA-hx2x-85gr-wrpq,CVE-2020-15212,CRITICAL,tensorflow,PyPI,Out of bounds access in tensorflow-lite,
GHSA-vvfh-mvjv-w38q,,CRITICAL,babel-loadre,npm,Malicious Package in babel-loadre,
GHSA-wjf2-7f9g-86f5,,CRITICAL,fast-requests,npm,Malicious Package in fast-requests,
GHSA-5v9h-q3gj-c32x,CVE-2016-1000225,CRITICAL,sequelize,npm,SQL Injection via GeoJSON in sequelize,
GHSA-qv78-398w-cxp7,,CRITICAL,shrugging-logging,npm,Malicious Package in shrugging-logging,
GHSA-5w4r-wwc3-6qcp,,CRITICAL,precode.js,npm,Malicious Package in precode.js,
GHSA-9272-59x2-gwf2,,CRITICAL,ripedm160,npm,Malicious Package in ripedm160,
GHSA-qmxf-fxq7-w59f,,CRITICAL,angular-material-sidenav-rnd,npm,Malicious Package in angular-material-sidenav-rnd,
GHSA-2w8q-69fh-9gq6,,CRITICAL,bufger-xor,npm,Malicious Package in bufger-xor,
GHSA-49c6-3wr4-8jr4,,CRITICAL,malicious-npm-package,npm,Malicious Package in malicious-npm-package,
GHSA-8w9j-6wg6-qv4f,,CRITICAL,axioss,npm,Malicious Package in axioss,
GHSA-hwh3-fhf6-73x9,,CRITICAL,bictoinjs-lib,npm,Malicious Package in bictoinjs-lib,
GHSA-cr4x-w2v7-4mmf,,CRITICAL,bufver-xor,npm,Malicious Package in bufver-xor,
GHSA-86gv-xpwv-jprc,,CRITICAL,diamond-clien,npm,Malicious Package in diamond-clien,
GHSA-jp99-5h8w-gmxc,,CRITICAL,@zhaoyao91/eval-in-vm,npm,Sandbox Breakout / Arbitrary Code Execution in @zhaoyao91/eval-in-vm,
GHSA-f7g4-fm4c-54m9,,CRITICAL,yeoman-genrator,npm,Malicious Package in yeoman-genrator,
GHSA-855m-jchh-9qjc,,CRITICAL,commnader,npm,Malicious Package in commnader,
GHSA-3h99-v4qw-p2h5,,CRITICAL,coinpayment,npm,Malicious Package in coinpayment,
GHSA-9q9m-m2f6-jr5q,,CRITICAL,chak,npm,Malicious Package in chak,
GHSA-9mmw-3fmh-96g3,,CRITICAL,calk,npm,Malicious Package in calk,
GHSA-wjpj-gmc3-5w56,,CRITICAL,buvfer-xor,npm,Malicious Package in buvfer-xor,
GHSA-3h9m-9g3g-5wqx,,CRITICAL,buffer-xov,npm,Malicious Package in buffer-xov,
GHSA-v8g7-9qv2-j865,,CRITICAL,bitcoin-osp,npm,Malicious Package in bitcoin-osp,
GHSA-m5pf-5894-jmx7,,CRITICAL,sailclothjs,npm,Malicious Package in sailclothjs,
GHSA-7xfq-xh6v-4mrm,,CRITICAL,json-serializer,npm,Malicious Package in json-serializer,
GHSA-xmmp-hrmx-x5g7,,CRITICAL,bowe,npm,Malicious Package in bowe,
GHSA-jcmh-9fvm-j39w,,CRITICAL,body-parse-xml,npm,Malicious Package in body-parse-xml,
GHSA-4j54-mmmv-hjpm,,CRITICAL,slush-fullstack-framework,npm,Malicious Package in slush-fullstack-framework,
GHSA-43vf-2x6g-p2m5,,CRITICAL,browserift,npm,Malicious Package in browserift,
GHSA-fm7r-2pr7-rw2p,,CRITICAL,yeoman-genrator,npm,Malicious Package in yeoman-genrator,
GHSA-2hqf-qqmq-pgpp,,CRITICAL,commander-js,npm,Malicious Package in commander-js,
GHSA-rv6q-p3x7-43fx,,CRITICAL,bitcoimjs-lib,npm,Malicious Package in bitcoimjs-lib,
GHSA-j8hw-49gg-vq3w,,CRITICAL,retcodelog,npm,Malicious Package in retcodelog,
GHSA-f72h-wf57-7xwh,,CRITICAL,buffer-xo2,npm,Malicious Package in buffer-xo2,
GHSA-2xw5-3767-qxvm,,CRITICAL,ng-ui-library,npm,Malicious Package in ng-ui-library,
GHSA-pxqp-mv67-g528,,CRITICAL,bqffer-xor,npm,Malicious Package in bqffer-xor,
GHSA-wgvj-6v57-wjh3,,CRITICAL,bowee,npm,Malicious Package in bowee,
GHSA-rw4r-h883-8pf9,,CRITICAL,reequest,npm,Malicious Package in reequest,
GHSA-x87g-rgrh-r6g3,,CRITICAL,rpc-websocket,npm,Malicious Package in rpc-websocket,
GHSA-762c-v946-pf25,,CRITICAL,bpi39,npm,Malicious Package in bpi39,
GHSA-5x7p-gm79-383m,,CRITICAL,regenraotr,npm,Malicious Package in regenraotr,
GHSA-54qm-37qr-w5wq,,CRITICAL,veval,npm,Sandbox Breakout / Arbitrary Code Execution in veval,
GHSA-p62r-jf56-h429,,CRITICAL,evil-package,npm,Malicious Package in evil-package,
GHSA-m9r7-q9fc-qwx5,,CRITICAL,maybemaliciouspackage,npm,Malicious Package in maybemaliciouspackage,
GHSA-wqgx-4q47-j2w5,,CRITICAL,parsel,npm,Insecure Cryptography Algorithm in parsel,
GHSA-gfm8-g3vm-53jh,,CRITICAL,leetlog,npm,Malicious Package in leetlog,
GHSA-f8vf-6hwg-hw55,,CRITICAL,bictore-lib,npm,Malicious Package in bictore-lib,
GHSA-94m7-w873-6wwf,,CRITICAL,modlibrary,npm,Malicious Package in modlibrary,
GHSA-v95x-h953-x7fg,,CRITICAL,k0a_multer,npm,Malicious Package in k0a_multer,
GHSA-wxrm-2h86-v95f,,CRITICAL,pizza-pasta,npm,Malicious Package in pizza-pasta,
GHSA-gqq4-937c-2282,,CRITICAL,juffer-xor,npm,Malicious Package in juffer-xor,
GHSA-vm6v-w6q2-mrrq,,CRITICAL,bb-builder,npm,Malicious Package in bb-builder,
GHSA-qfc9-x7gv-27jr,,CRITICAL,deasyncp,npm,Malicious Package in deasyncp,
GHSA-3fv6-q5xv-fhpw,,CRITICAL,coffee-project,npm,Malicious Package in coffee-project,
GHSA-8g3r-968r-c644,,CRITICAL,jw-sha3,npm,Malicious Package in jw-sha3,
GHSA-2fwq-wx47-hm6x,,CRITICAL,bcion,npm,Malicious Package in bcion,
GHSA-rm7c-x424-g2mw,,CRITICAL,asyync,npm,Malicious Package in asyync,
GHSA-33gc-f8v9-v8hm,,CRITICAL,ladder-text-js,npm,Malicious Package in ladder-text-js,
GHSA-mq9h-cwc2-6j5r,,CRITICAL,midway-dataproxy,npm,Malicious Package in midway-dataproxy,
GHSA-fwvp-x5gj-773j,,CRITICAL,react-server-native,npm,Malicious Package in react-server-native,
GHSA-536f-268f-6gxc,,CRITICAL,buffermxor,npm,Malicious Package in buffermxor,
GHSA-7r9x-hr76-jr96,,CRITICAL,giting,npm,Command Injection in giting,
GHSA-h26f-j4mv-84g7,,CRITICAL,asycn,npm,Malicious Package in asycn,
GHSA-c4hh-fg8x-6h9p,,CRITICAL,buffer-xnr,npm,Malicious Package in buffer-xnr,
GHSA-4jfq-q299-g4cr,,CRITICAL,reqquest,npm,Malicious Package in reqquest,
GHSA-v66p-w7qx-wv98,,CRITICAL,express-laravel-passport,npm,Authentication Bypass in express-laravel-passport,
GHSA-5635-9mvj-r6hp,,CRITICAL,vue-backbone,npm,Malicious Package in vue-backbone,
GHSA-rvww-x6m4-4vc2,,CRITICAL,blubird,npm,Malicious Package in blubird,
GHSA-wh87-3959-vfrq,,CRITICAL,buffer-hor,npm,Malicious Package in buffer-hor,
GHSA-657v-jjf8-83gh,,CRITICAL,jsmsha3,npm,Malicious Package in jsmsha3,
GHSA-84qj-9qf2-q92r,,CRITICAL,pm-controls,npm,Malicious Package in pm-controls,
GHSA-8qx4-r7fx-xc4v,,CRITICAL,requst,npm,Malicious Package in requst,
GHSA-gpg2-7r7j-4pm9,,CRITICAL,buffer-xob,npm,Malicious Package in buffer-xob,
GHSA-4fqg-89cc-5pv5,,CRITICAL,sj-labc,npm,Malicious Package in sj-labc,
GHSA-j3qq-qvc8-c6g7,,CRITICAL,foever,npm,Malicious Package in foever,
GHSA-jqjg-v355-hr9q,,CRITICAL,buffer-xop,npm,Malicious Package in buffer-xop,
GHSA-jchg-g94r-64qg,,CRITICAL,mogobd,npm,Malicious Package in mogobd,
GHSA-qcc9-q247-3m2m,,CRITICAL,js-regular,npm,Malicious Package in js-regular,
GHSA-rcv7-4w2m-gj9v,,CRITICAL,sj-tw-test-security,npm,Malicious Package in sj-tw-test-security,
GHSA-qxrj-x7rm-2h49,,CRITICAL,dhkey,npm,Malicious Package in dhkey,
GHSA-65j7-66p7-9xgf,,CRITICAL,font-scrubber,npm,Malicious Package in font-scrubber,
GHSA-674r-xx4c-gj7x,,CRITICAL,sb58,npm,Malicious Package in sb58,
GHSA-428f-mh7w-6w2x,CVE-2017-16127,CRITICAL,pandora-doomsday,npm,pandora-doomsday is malware,
GHSA-c82c-8pjw-6829,,CRITICAL,@impala/bmap,npm,Malicious Package in @impala/bmap,
GHSA-f3pc-c2gf-hvgw,,CRITICAL,requets,npm,Malicious Package in requets,
GHSA-3mhm-jvqj-fvhg,,CRITICAL,js-sia3,npm,Malicious Package in js-sia3,
GHSA-vf8q-pw7h-r2x2,,CRITICAL,epress,npm,Malicious Package in epress,
GHSA-v6vv-hhqc-6hh2,,CRITICAL,pyramid-proportion,npm,Malicious Package in pyramid-proportion,
GHSA-wch2-46wj-6x5j,,CRITICAL,bip30,npm,Malicious Package in bip30,
GHSA-crr2-ph72-c52g,,CRITICAL,my-very-own-package,npm,Malicious Package in my-very-own-package,
GHSA-48hw-37g6-3gw4,,CRITICAL,mx-nested-menu,npm,Malicious Package in mx-nested-menu,
GHSA-h3m2-h22h-695r,,CRITICAL,ali-contributor,npm,Malicious Package in ali-contributor,
GHSA-m2fp-c79h-rr79,,CRITICAL,tensorplow,npm,Malicious Package in tensorplow,
GHSA-qmgf-fp85-55gr,,CRITICAL,bitcionjs,npm,Malicious Package in bitcionjs,
GHSA-c4fm-46gm-4469,,CRITICAL,sparkies,npm,Malicious Package in sparkies,
GHSA-wwwg-6r7f-9c9h,,CRITICAL,file-logging,npm,Malicious Package in file-logging,
GHSA-j8qr-rvcv-crhv,,CRITICAL,electron-native-notify,npm,Malicious Package in electron-native-notify,
GHSA-j4vm-hg8g-g9qv,,CRITICAL,antd-cloud,npm,Malicious Package in antd-cloud,
GHSA-65m9-m259-7jqw,,CRITICAL,react-oauth-flow,npm,Improper Authorization in react-oauth-flow,
GHSA-fpf2-pr3j-4cm3,,CRITICAL,ecruve,npm,Malicious Package in ecruve,
GHSA-gfj6-p24g-6hpm,,CRITICAL,jc-sha3,npm,Malicious Package in jc-sha3,
GHSA-8hmr-w35f-3qgj,,CRITICAL,harmlesspackage,npm,Malicious Package in harmlesspackage,
GHSA-53jx-4wwh-gcqj,,CRITICAL,angular-location-update,npm,Malicious Package in angular-location-update,
GHSA-qgfr-5hqp-vrw9,CVE-2020-12265,CRITICAL,decompress,npm,Path Traversal in decompress,
GHSA-xhjx-mfr6-9rr4,,CRITICAL,samsung-remote,npm,Command Injection in samsung-remote,
GHSA-cfc5-x58f-869w,,CRITICAL,conistring,npm,Malicious Package in conistring,
GHSA-chh2-rvhg-wqwr,,CRITICAL,json-serializer,npm,Malicious Package in json-serializer,
GHSA-f64g-whxf-w8f2,,CRITICAL,buffar-xor,npm,Malicious Package in buffar-xor,
GHSA-88xx-23mf-rcj2,,CRITICAL,bs-sha3,npm,Malicious Package in bs-sha3,
GHSA-whjr-jj69-7prm,,CRITICAL,import-mysql,npm,Malicious Package in import-mysql,
GHSA-hfc6-79wv-5hpw,,CRITICAL,blingjs,npm,Malicious Package in blingjs,
GHSA-8jf2-cq6v-w234,,CRITICAL,uglyfi.js,npm,Malicious Package in uglyfi.js,
GHSA-m7xv-7p93-g6q8,,CRITICAL,libubx,npm,Malicious Package in libubx,
GHSA-c5xm-m64m-f2vq,,CRITICAL,cxct,npm,Malicious Package in cxct,
GHSA-wpfc-3w63-g4hm,,CRITICAL,axois,npm,Malicious Package in axois,
GHSA-2q6w-rxf3-4wc9,,CRITICAL,codify,npm,Malicious Package in codify,
GHSA-563h-697m-j7x5,,CRITICAL,device-mqtt,npm,Malicious Package in device-mqtt,
GHSA-pv55-r6j3-wp94,,CRITICAL,eslint-config-eslint,npm,Malicious Package in eslint-config-eslint,
GHSA-7cvf-p83w-48q6,,CRITICAL,beffer-xor,npm,Malicious Package in beffer-xor,
GHSA-5327-gfq5-8f4m,,CRITICAL,buffer-xmr,npm,Malicious Package in buffer-xmr,
GHSA-gvm7-8fq3-qjj2,,CRITICAL,bs85,npm,Malicious Package in bs85,
GHSA-4hfc-fv33-ph9p,,CRITICAL,sj-tw-abc,npm,Malicious Package in sj-tw-abc,
GHSA-97mp-9g5c-6c93,,CRITICAL,bs58chcek,npm,Malicious Package in bs58chcek,
GHSA-xwg3-gjxh-c8pm,,CRITICAL,ngx-context-menu,npm,Malicious Package in ngx-context-menu,
GHSA-3wh2-2pp3-2823,,CRITICAL,simple-alipay,npm,Malicious Package in simple-alipay,
GHSA-mhxg-pr3j-v9gr,,CRITICAL,colne,npm,Malicious Package in colne,
GHSA-pm9v-325f-5g74,,CRITICAL,saync,npm,Malicious Package in saync,
GHSA-m4fq-xh7w-jhfm,,CRITICAL,crytpo-js,npm,Malicious Package in crytpo-js,
GHSA-m5p4-7wf9-6w99,,CRITICAL,regenrator,npm,Malicious Package in regenrator,
GHSA-37vc-gwvp-6cgv,,CRITICAL,bitcoijns-lib,npm,Malicious Package in bitcoijns-lib,
GHSA-8hqw-qp6r-vqcm,,CRITICAL,bitcoin-sweep,npm,Malicious Package in bitcoin-sweep,
GHSA-85q4-v37c-wfpc,,CRITICAL,bitcion-ops,npm,Malicious Package in bitcion-ops,
GHSA-6879-xr95-5gf4,,CRITICAL,malicious-do-not-install,npm,Malicious Package in malicious-do-not-install,
GHSA-r742-7j4h-hjr8,,CRITICAL,arsenic-tabasco-cyborg-peanut-butter,npm,Malicious Package in arsenic-tabasco-cyborg-peanut-butter,
GHSA-fgfj-rj24-mj7q,,CRITICAL,kraken-api,npm,Malicious Package in kraken-api,
GHSA-vm67-mh96-95mq,,CRITICAL,bubfer-xor,npm,Malicious Package in bubfer-xor,
GHSA-28f4-mjfq-qrvf,,CRITICAL,buffes-xor,npm,Malicious Package in buffes-xor,
GHSA-frxq-v7fm-m4pv,,CRITICAL,requuest,npm,Malicious Package in requuest,
GHSA-g336-c7wv-8hp3,,CRITICAL,swagger-ui,npm,Cross-Site Scripting in swagger-ui,
GHSA-g4m3-rpxr-h7vg,,CRITICAL,mogodb-core,npm,Malicious Package in mogodb-core,
GHSA-5ggx-g294-qj3q,,CRITICAL,buffeb-xor,npm,Malicious Package in buffeb-xor,
GHSA-wqgq-mfvj-6qxp,,CRITICAL,koa-body-parse,npm,Malicious Package in koa-body-parse,
GHSA-67mp-pcv9-vvq6,,CRITICAL,jr-sha3,npm,Malicious Package in jr-sha3,
GHSA-gmjp-776j-2394,,CRITICAL,ripmed160,npm,Malicious Package in ripmed160,
GHSA-gfjr-xqhm-qvv3,,CRITICAL,aysnc,npm,Malicious Package in aysnc,
GHSA-xcgx-27q5-7634,,CRITICAL,commanedr,npm,Malicious Package in commanedr,
GHSA-qp6m-jqfr-2f7v,,CRITICAL,babel-laoder,npm,Malicious Package in babel-laoder,
GHSA-x3m6-rprw-862w,,CRITICAL,node-buc,npm,Malicious Package in node-buc,
GHSA-rwcq-qpm6-7867,,CRITICAL,riped160,npm,Malicious Package in riped160,
GHSA-p8fm-w787-x6x3,,CRITICAL,portionfatty12,npm,Malicious Package in portionfatty12,
GHSA-9mjp-gv34-3jcf,,CRITICAL,aasync,npm,Malicious Package in aasync,
GHSA-9p49-cwh3-4qhf,,CRITICAL,grunt-radic,npm,Malicious Package in grunt-radic,
GHSA-j6x7-42x2-hpcf,,CRITICAL,buffer-xoz,npm,Malicious Package in buffer-xoz,
GHSA-xrrg-wfwc-c7r3,,CRITICAL,bictoin-ops,npm,Malicious Package in bictoin-ops,
GHSA-rjvj-673q-4hfw,,CRITICAL,traceroute,npm,Command Injection in traceroute,
GHSA-54xj-q58h-9x57,CVE-2019-10765,CRITICAL,iobroker.admin,npm,Arbitrary File Write in iobroker.admin,
GHSA-g8jc-mm3c-cwhj,,CRITICAL,reques,npm,Malicious Package in reques,
GHSA-3wjm-33mw-h388,,CRITICAL,s3asy,npm,Malicious Package in s3asy,
GHSA-fpgg-r39h-3x5x,,CRITICAL,cxt,npm,Malicious Package in cxt,
GHSA-56r9-v65c-34jm,,CRITICAL,radicjs,npm,Malicious Package in radicjs,
GHSA-jf55-rgpx-p6rx,,CRITICAL,iie-viz,npm,Malicious Package in iie-viz,
GHSA-92px-q4w8-hrr5,,CRITICAL,impala,npm,Malicious Package in impala,
GHSA-j67m-jg9p-ppg4,,CRITICAL,ns-sha3,npm,Malicious Package in ns-sha3,
GHSA-76xq-58hj-vwm2,,CRITICAL,test-module-a,npm,Malicious Package in test-module-a,
GHSA-cfwc-xjfp-44jg,,CRITICAL,gnuplot,npm,Command Injection in gnuplot,
GHSA-9px9-f7jw-fwhj,,CRITICAL,priest-runner,npm,Command Injection in priest-runner,
GHSA-jqvv-r4w3-8f7w,,CRITICAL,bictoind-rpc,npm,Malicious Package in bictoind-rpc,
GHSA-7xf9-74cp-8hx3,,CRITICAL,js-cha3,npm,Malicious Package in js-cha3,
GHSA-w6xj-45gv-fw35,,CRITICAL,stream-combine,npm,Malicious Package in stream-combine,
GHSA-8g64-9cm2-838j,,CRITICAL,bugfer-xor,npm,Malicious Package in bugfer-xor,
GHSA-73wv-v82c-xmqv,,CRITICAL,buffep-xor,npm,Malicious Package in buffep-xor,
GHSA-5wq6-v5cw-jvfr,,CRITICAL,js-shas,npm,Malicious Package in js-shas,
GHSA-x6ch-c6rv-f7wh,,CRITICAL,asymc,npm,Malicious Package in asymc,
GHSA-95cg-3r4g-7w6j,,CRITICAL,js-rha3,npm,Malicious Package in js-rha3,
GHSA-9rwj-8mh9-4876,,CRITICAL,carloprojectdiscord,npm,Malicious Package in carloprojectdiscord,
GHSA-cgvm-rvfv-c92r,,CRITICAL,ecuvre,npm,Malicious Package in ecuvre,
GHSA-g9wf-393q-4w38,,CRITICAL,only-test-not-install,npm,Malicious Package in only-test-not-install,
GHSA-377f-vvrc-9wgg,,CRITICAL,zemen,npm,Malicious Package in zemen,
GHSA-c8h6-89q2-mgv8,,CRITICAL,dossier,npm,Malicious Package in dossier,
GHSA-f3vw-587g-r29g,,CRITICAL,sapper,npm,Path Traversal in sapper,
GHSA-h24p-2c3m-5qf4,,CRITICAL,owl-orchard-apple-sunshine,npm,Malicious Package in owl-orchard-apple-sunshine,
GHSA-876r-hj45-fw7g,,CRITICAL,safer-eval,npm,Sandbox Breakout / Arbitrary Code Execution in safer-eval,
GHSA-2jm5-2cqf-6vw9,,CRITICAL,baes-x,npm,Malicious Package in baes-x,
GHSA-vm7j-4rj6-mw2p,,CRITICAL,ember_cli_babe,npm,Malicious Package in ember_cli_babe,
GHSA-p59g-6cqr-m73w,,CRITICAL,bmap,npm,Malicious Package in bmap,
GHSA-54cr-gv8w-8324,,CRITICAL,xoc,npm,Malicious Package in xoc,
GHSA-9xww-fwh9-95c5,,CRITICAL,uglyfi-js,npm,Malicious Package in uglyfi-js,
GHSA-9cph-cqqh-36pw,,CRITICAL,babel-loqder,npm,Malicious Package in babel-loqder,
GHSA-fw76-p9p2-6pvf,,CRITICAL,serilize,npm,Malicious Package in serilize,
GHSA-6qc7-jgq7-34rf,,CRITICAL,exprss,npm,Malicious Package in exprss,
GHSA-5645-gc7h-98h8,,CRITICAL,react-dates-sc,npm,Malicious Package in react-dates-sc,
GHSA-4hq8-v42x-9wx3,,CRITICAL,bs85check,npm,Malicious Package in bs85check,
GHSA-jf8x-wg7f-p3w8,,CRITICAL,cage-js,npm,Malicious Package in cage-js,
GHSA-45cp-hpc9-8347,,CRITICAL,css_transform_support,npm,Malicious Package in css_transform_support,
GHSA-3f97-rj68-2pjf,,CRITICAL,buffe2-xor,npm,Malicious Package in buffe2-xor,
GHSA-w3f3-4j22-2v3p,,CRITICAL,destroyer-of-worlds,npm,Malicious Package in destroyer-of-worlds,
GHSA-r863-p739-275c,,CRITICAL,reuest,npm,Malicious Package in reuest,
GHSA-jh67-3wqw-cvhr,,CRITICAL,js-sxa3,npm,Malicious Package in js-sxa3,
GHSA-5mm9-55c9-p5r7,,CRITICAL,mogoose,npm,Malicious Package in mogoose,
GHSA-4m3j-h8f2-4xh4,,CRITICAL,coinstrig,npm,Malicious Package in coinstrig,
GHSA-gc25-3vc5-2jf9,,CRITICAL,sandbox,npm,Sandbox Breakout / Arbitrary Code Execution in sandbox,
GHSA-73c6-vwjh-g3qh,,CRITICAL,crpyto-js,npm,Malicious Package in crpyto-js,
GHSA-2563-83p7-f34p,,CRITICAL,requestt,npm,Malicious Package in requestt,
GHSA-29fh-xcjr-p7rx,,CRITICAL,web3-eht,npm,Malicious Package in web3-eht,
GHSA-rggq-f2wf-m6cp,,CRITICAL,jajajejejiji,npm,Malicious Package in jajajejejiji,
GHSA-p239-93f7-h6xf,CVE-2016-5682,CRITICAL,swagger-ui,npm,Cross-Site Scripting in swagger-ui,
GHSA-9x64-5r7x-2q53,,CRITICAL,flatmap-stream,npm,Malicious Package in flatmap-stream,
GHSA-pjh3-jv7w-9jpr,CVE-2015-7982,CRITICAL,gm,npm,Command Injection in gm,
GHSA-wp2p-q35g-3rjj,,CRITICAL,soket.io,npm,Malicious Package in soket.io,
GHSA-2vqq-jgxx-fxjc,,CRITICAL,motiv.scss,npm,Malicious Package in motiv.scss,
GHSA-7qg7-6g3g-8vxg,,CRITICAL,bwffer-xor,npm,Malicious Package in bwffer-xor,
GHSA-vjvw-wcmw-pr26,,CRITICAL,parsel,npm,Insufficient Entropy in parsel,
GHSA-226w-6hhj-69hp,,CRITICAL,cal_rd,npm,Malicious Package in cal_rd,
GHSA-hj5w-xgw9-w4rj,,CRITICAL,coinstrng,npm,Malicious Package in coinstrng,
GHSA-pj97-j597-ppm7,,CRITICAL,rqeuest,npm,Malicious Package in rqeuest,
GHSA-xr3g-4gg5-w3wq,,CRITICAL,degbu,npm,Malicious Package in degbu,
GHSA-559q-92vx-xvjp,,CRITICAL,qingting,npm,Malicious Package in qingting,
GHSA-jfx5-7mr2-g8hg,,CRITICAL,alico,npm,Malicious Package in alico,
GHSA-fx6f-fpfv-5hmc,,CRITICAL,uploader-plugin,npm,Malicious Package in uploader-plugin,
GHSA-g5q2-fcg9-j526,,CRITICAL,hsf-clients,npm,Malicious Package in hsf-clients,
GHSA-8j6j-4h2c-c65p,,CRITICAL,require-node,npm,Arbitrary Code Execution in require-node,
GHSA-h6m3-cx24-9626,,CRITICAL,js-sla3,npm,Malicious Package in js-sla3,
GHSA-277p-xwpp-3jf7,,CRITICAL,rrgod,npm,Malicious Package in rrgod,
GHSA-ff6g-gm92-rf32,,CRITICAL,coinstirng,npm,Malicious Package in coinstirng,
GHSA-w3pp-wp5v-fjvp,,CRITICAL,mogodb,npm,Malicious Package in mogodb,
GHSA-j5jc-jf8f-86q7,,CRITICAL,dictum.js,npm,Malicious Package in dictum.js,
GHSA-2h3x-95c6-885r,,CRITICAL,river-mock,npm,Malicious Package in river-mock,
GHSA-4m3p-x2hp-2pgx,,CRITICAL,bitcroe-lib,npm,Malicious Package in bitcroe-lib,
GHSA-p9g3-vpvp-hcj5,,CRITICAL,bufber-xor,npm,Malicious Package in bufber-xor,
GHSA-2mxc-m4c3-wqhq,,CRITICAL,ruffer-xor,npm,Malicious Package in ruffer-xor,
GHSA-563h-49v8-g7x4,,CRITICAL,ks-sha3,npm,Malicious Package in ks-sha3,
GHSA-435c-qcpm-wjw5,,CRITICAL,fs-extar,npm,Malicious Package in fs-extar,
GHSA-vv7g-pjw9-4qj9,,CRITICAL,scrytsy,npm,Malicious Package in scrytsy,
